49	523	Bethnal Green and Stepney	Rushanara Ali	76294	68.4	6.4	58.3	7.6	6.9	17.1	0	0	3.7	LAB	LAB
50	522	Merthyr Tydfil and Aberdare	Gerald Jones	74598	58	8.5	60	3.2	14.3	5.6	5.8	0	2.6	LAB	LAB
51	521	Hove and Portslade	Peter Kyle	74313	75.9	14.5	65.4	3.5	8.4	7.2	0	0	0.9	LAB	LAB
52	520	Stretford and Urmston	Kate Green	72371	69.2	16.1	66.6	3	7.1	5.1	0	0	2.1	LAB	LAB
53	519	York Central	Rachael Maskell	76303	66.3	14	64.5	4	9.4	7.1	0	0	1	LAB	LAB
54	518	Hornsey and Friern Barnet	Catherine West	69277	72.7	9	59.3	17	5.5	7.9	0	0	1.3	LAB	LAB
55	517	Ellesmere Port and Bromborough	Justin Madders	71097	71.5	14.3	63.8	4	9.8	7.2	0	0	0.9	LAB	LAB
56	516	Glasgow North East	Anne McLaughlin	76435	56.2	3.7	53	2.6	3.1	2.6	32.9	0	2.1	NAT	LAB
57	515	Leeds South	Hilary Benn	74574	54.7	12.2	61.1	3.7	12.7	9	0	0	1.3	LAB	LAB
58	514	Leeds North East	Fabian Hamilton	70545	71.5	12.8	61.2	5.4	8.8	9.6	0	0	2.1	LAB	LAB
59	513	Mitcham and Morden	Siobhain McDonagh	76805	66.4	15.4	63.7	4.1	8.7	6.9	0	0	1.3	LAB	LAB
60	512	Rutherglen	Margaret Ferrier	70291	66.8	7.5	55.9	3.8	3.8	2.1	24.7	0	2.3	NAT	LAB
61	511	Cardiff East	Jo Stevens	75658	64.9	10.5	58.8	8.6	9.7	8.7	1.2	0	2.4	LAB	LAB
62	510	Erith and Thamesmead	Abena Oppong-Asare	73353	64.3	15.5	63.5	2.6	10.1	7	0	0	1.2	LAB	LAB
63	509	Ealing Southall	Virendra Sharma	75523	66.3	12.6	60.2	3.2	7.4	14.1	0	0	2.4	LAB	LAB
64	508	Brent East	Dawn Butler	74720	59.9	12.3	59.6	4.5	8	13.2	0	0	2.3	LAB	LAB
65	507	Tooting	Rosena Allin-Khan	76953	76	16.4	63.5	4.9	6.2	8.1	0	0	1.1	LAB	LAB
66	506	Coatbridge and Bellshill	Steven Bonnar	71594	65.9	4.5	51.5	2.3	3.2	3.5	32.8	0	2.2	NAT	LAB
67	505	Sheffield Brightside and Hillsborough	Gill Furniss	70294	57.1	10.1	57.1	3.3	13.1	14.1	0	0	2.3	LAB	LAB
68	504	St Helens North	Conor McGinn	75594	62.9	14	61	3.8	14	6.1	0	0	1.1	LAB	LAB
69	503	Jarrow and Gateshead East	Kate Osborne	71050	62	13.2	60.1	4.2	16.1	4.8	0	0	1.6	LAB	LAB
70	502	Barnsley North	Dan Jarvis	76552	56.1	10.3	56.8	2.7	21.3	6.1	0	0	2.8	LAB	LAB
71	501	Poplar and Limehouse	Apsana Begum	74951	66.7	9.5	55.8	8.1	8	15.3	0	0	3.4	LAB	LAB
72	500	Glasgow North	Patrick Grady	75508	60.7	3.1	49.2	4	3.3	4.7	33.6	0	2.1	NAT	LAB
73	499	Sheffield Heeley	Louise Haigh	74095	62.5	12.5	58.6	6.2	12	9.3	0	0	1.4	LAB	LAB
74	498	Newcastle upon Tyne Central and West	Chi Onwurah	75872	66.3	13.4	59	4.9	14.4	7	0	0	1.2	LAB	LAB
75	497	South Shields	Emma Lewell-Buck	69711	60.5	10.7	56.3	3.5	14.9	11.6	0	0	2.9	LAB	LAB
76	496	Glasgow South West	Chris Stephens	70821	57.9	4.6	50.1	3.1	3.3	3.4	33.1	0	2.3	NAT	LAB
77	495	Blackley and Middleton South	Graham Stringer	70878	54.7	14.1	59.5	3.7	14.6	6.8	0	0	1.2	LAB	LAB
78	494	Southgate and Wood Green	Bambos Charalambous	75799	71.7	16.2	61.5	5.2	7.9	7.9	0	0	1.4	LAB	LAB
79	493	Norwich South	Clive Lewis	77605	66.4	13.3	58.6	5.3	7.5	14.3	0	0	1	LAB	LAB
80	492	Swansea West	Geraint Davies	73780	60.2	12.7	57.8	5.8	12.5	6	3.8	0	1.4	LAB	LAB
81	491	Bristol East	Kerry McCarthy	75476	71.4	12.8	57.6	5.8	9.3	13.5	0	0	1.1	LAB	LAB
82	490	Easington	Grahame Morris	69856	57.6	13.4	58.2	3.5	19.4	4.1	0	0	1.4	LAB	LAB
83	489	Barking	Margaret Hodge	71151	57.1	15.1	59.7	3.1	11.9	8.6	0	0	1.6	LAB	LAB
84	488	Stockport	Navendu Mishra	75659	62.3	15.2	59.5	5	11.2	8	0	0	1	LAB	LAB
85	487	Glasgow East	David Linden	70653	57.7	4.9	49.1	3	3.2	3.5	34.1	0	2.2	NAT	LAB
86	486	Brighton Kemptown and Peacehaven	Lloyd Russell-Moyle	70996	69.6	18.1	62.2	2.6	9.3	6.9	0	0	0.9	LAB	LAB
87	485	Nottingham South	Lilian Greenwood	75840	59.4	14.8	58.8	4.7	11.7	8.7	0	0	1.2	LAB	LAB
88	484	Exeter	Ben Bradshaw	72928	68.5	15.2	59.1	2.8	8.8	13.1	0	0	1	LAB	LAB
89	483	Sefton Central	Bill Esterson	74418	72.3	18.2	62.1	4.1	10.6	4.2	0	0	0.9	LAB	LAB
90	482	Wythenshawe and Sale East	Mike Kane	76314	58.6	16.2	59.9	3.7	11.2	8	0	0	1	LAB	LAB
91	481	Hammersmith and Chiswick	Andy Slaughter	75119	69	17	60.4	5.6	7.5	8.1	0	0	1.3	LAB	LAB
92	480	Sheffield Central	Paul Blomfield	70914	56.7	4.8	48.2	4.2	4	37.5	0	0	1.4	LAB	LAB
93	479	Ealing Central and Acton	Rupa Huq	76249	72.2	15.1	58.3	8.5	7.6	8.9	0	0	1.6	LAB	LAB
94	478	Pontypridd	Alex Davies-Jones	73664	62.7	14.5	57.4	2.7	12.4	4.6	6.8	0	1.5	LAB	LAB
95	477	Gateshead Central and Whickham	Ian Mearns	71243	61.4	16.8	59.6	6	11.3	5.1	0	0	1.3	LAB	LAB
96	476	Leicester South	Jonathan Ashworth	71620	64.5	11.1	53.7	4.7	7.1	21	0	0	2.3	LAB	LAB
97	475	Bristol South	Karin Smyth	74269	65.6	14.2	56.6	5.5	9.6	13.1	0	0	1.1	LAB	LAB
98	474	Neath and Swansea East	Christina Rees	74090	63.1	12.5	54.8	3.9	13.2	4.7	9.4	0	1.4	LAB	LAB
99	473	Blyth and Ashington	Ian Lavery	75298	63.8	17.4	59.3	3.6	14.2	4.3	0	0	1.1	LAB	LAB
100	472	Birmingham Selly Oak	Steve McCabe	81511	59.9	16.3	57.3	4.3	10.1	10.8	0	0	1.2	LAB	LAB
101	471	Cambridge	Daniel Zeichner	73882	67.2	9.1	50	23.9	5.8	9.9	0	0	1.2	LAB	LAB
102	470	Battersea	Marsha De Cordova	71971	75.6	20.3	61	5	5.9	6.6	0	0	1.2	LAB	LAB
103	469	Birmingham Perry Barr	Khalid Mahmood	75301	58.1	10.7	51.4	7.5	10	16.9	0	0	3.6	LAB	LAB
104	468	Glasgow South	Stewart McDonald	72763	65.9	5.4	46.1	4.4	3.4	4.6	33.7	0	2.3	NAT	LAB
105	467	Cardiff West	Kevin Brennan	74561	67.2	16.6	57.3	4	9.5	6.1	5.2	0	1.3	LAB	LAB
106	466	Wigan	Lisa Nandy	75680	59.5	17	57.6	3.3	16.2	4.8	0	0	1.1	LAB	LAB
107	465	Hull East	Karl Turner	73112	49.7	12.8	53.4	6.2	19.6	5.9	0	0	2	LAB	LAB
108	464	Middlesbrough and Thornaby East	Andy McDonald	70890	58.9	14.9	55.5	4.1	17.1	6.5	0	0	1.9	LAB	LAB
109	463	Ilford South	Sam Tarry	74166	62.8	13.3	53.8	3	9.2	16.4	0	0	4.3	LAB	LAB
110	462	Barnsley South	Stephanie Peacock	75635	55.2	13.7	54.1	2.9	22.8	4.9	0	0	1.6	LAB	LAB
111	461	Plymouth Sutton and Devonport	Luke Pollard	73824	68.3	18.8	59.1	3	11.9	6.3	0	0	1	LAB	LAB
112	460	Southampton Test	Alan Whitehead	70117	64.2	18.6	59	3.6	10.3	7.4	0	0	1.2	LAB	LAB
113	459	Washington and Gateshead South	Sharon Hodgson	71731	58.6	16.5	56.6	3.6	16.9	5.1	0	0	1.2	LAB	LAB
114	458	Edmonton and Winchmore Hill	Kate Osamor	75656	64.3	17.9	57.9	4.4	9.5	8.7	0	0	1.6	LAB	LAB
115	457	Ealing North	James Murray	73069	66.6	18.8	58.6	3.7	8.8	8.9	0	0	1.3	LAB	LAB
116	456	Newcastle upon Tyne North	Catherine McKinnell	76162	66.8	15.3	55.1	10.6	11.1	6.4	0	0	1.4	LAB	LAB
117	455	Houghton and Sunderland South	Bridget Phillipson	76748	57.7	15.2	54.8	5	18.1	5.2	0	0	1.6	LAB	LAB
118	454	Bermondsey and Old Southwark	Neil Coyle	71073	62.9	9	48.6	27.2	6.6	7.1	0	0	1.6	LAB	LAB
119	453	Runcorn and Helsby	Mike Amesbury	70451	69.1	20.7	60	3.2	10.2	4.9	0	0	1	LAB	LAB
120	452	Preston	Mark Hendrick	73810	59.3	17	56.3	5.2	12.4	7.7	0	0	1.3	LAB	LAB
121	451	Coventry East	Colleen Fletcher	74310	59.3	19.1	58.3	2.9	12.3	6.2	0	0	1.2	LAB	LAB
122	450	Enfield North	Feryal Clark	77308	65.5	19.8	59	3.5	9	7.1	0	0	1.5	LAB	LAB
123	449	Leicester West	Liz Kendall	73309	54.8	17.9	57	4.4	11.7	7.4	0	0	1.6	LAB	LAB
124	448	Durham North	Kevan Jones	72859	63.4	16.2	55.3	5.2	17.2	4.7	0	0	1.4	LAB	LAB
125	447	Kingston upon Hull North and Cottingham	Diana Johnson	76620	55.3	17.2	56.3	5.4	14	5.5	0	0	1.7	LAB	LAB
126	446	Chester North and Neston	Chris Matheson	73078	71.2	22.2	61.2	4.4	6.7	3.8	0	0	1.7	LAB	LAB
127	445	Lancashire West	Rosie Cooper	73347	71.8	23.1	61.9	2.8	7.8	3.4	0	0	1	LAB	LAB
128	444	Cardiff South and Penarth	Stephen Doughty	73492	65	17.3	56.1	5	9	8.1	3.3	0	1.3	LAB	LAB
129	443	Blaydon and Consett	Unknown (changed seat)	70058	66.7	18.7	57.5	4	14.4	4.1	0	0	1.3	LAB	LAB
130	442	Caerphilly	Wayne David	70954	63.2	14.9	53.4	1.7	10.7	3.7	14.3	0	1.3	LAB	LAB
131	441	Dunbartonshire West	Martin Docherty	69016	67.7	6.5	44.9	3.1	3.5	3.9	35.1	0	2.9	NAT	LAB
132	440	Makerfield	Yvonne Fovargue	76308	59.7	19.4	57.8	2.6	15.3	3.8	0	0	1.1	LAB	LAB
133	439	Smethwick	John Spellar	70903	60	17.2	55.6	3.4	13.8	8.5	0	0	1.4	LAB	LAB
134	438	Durham, City of	Mary Foy	72653	68.2	14.8	53.1	12.7	11.8	6.2	0	0	1.4	LAB	LAB
135	437	Sheffield South East	Clive Betts	75260	62.1	18.1	56.4	3.8	15.4	4.7	0	0	1.7	LAB	LAB
136	436	Tynemouth	Alan Campbell	72908	71.9	21.2	59.2	3.8	10.6	4.2	0	0	1	LAB	LAB
137	435	Leeds West and Pudsey	Unknown (new seat)	69837	67.1	20.5	58.4	3.4	10.9	5.4	0	0	1.4	LAB	LAB
138	434	Hampstead and Highgate	Tulip Siddiq	77786	67.2	12.8	50.5	18.6	6.6	10	0	0	1.5	LAB	LAB
139	433	Bolton South and Walkden	Yasmin Qureshi	76112	59	16.5	54.2	4.1	15.7	8.1	0	0	1.4	LAB	LAB
140	432	Sunderland Central	Julie Elliott	72679	59.8	17.2	54.9	6.3	14.5	5.3	0	0	1.8	LAB	LAB
141	431	Birmingham Hall Green and Moseley	Tahir Ali	77165	65.5	11.4	48.9	8.2	9	17.7	0	0	4.7	LAB	LAB
142	430	Glenrothes and Mid Fife	Peter Grant	68703	63.5	7.4	44.8	4.1	3.4	3.4	34.3	0	2.6	NAT	LAB
143	429	Ashton under Lyne	Angela Rayner	71709	57.2	19.7	57.1	2.5	13.9	5.6	0	0	1.1	LAB	LAB
144	428	Glasgow West	Carol Monaghan	72836	62.8	7.2	44.6	5.5	3.3	3.3	33.8	0	2.4	NAT	LAB
145	427	Rawmarsh and Conisbrough	John Healey	69958	57.4	18.6	55.9	2.7	17.5	3.8	0	0	1.6	LAB	LAB
146	426	Pontefract, Castleford and Knottingley	Yvette Cooper	72666	57.1	18.5	55.7	3.3	17	3.7	0	0	1.7	LAB	LAB
147	425	Edinburgh East and Musselburgh	Tommy Sheppard	75152	69.3	6.6	43.8	5	3.5	5.3	33.4	0	2.4	NAT	LAB
148	424	Cardiff North	Anna McMorrin	71374	76.5	20.9	58.1	4.5	8.6	5.1	1.5	0	1.3	LAB	LAB
149	423	Bradford West	Naz Shah	70695	62.6	11.6	48.7	5	9.9	21.6	0	0	3.1	LAB	LAB
150	422	Whitehaven and Workington	Trudy Harrison	73374	68.5	22	59	2	13	3.1	0	0	0.8	CON	LAB
151	421	Chesterfield	Toby Perkins	71033	63.6	19.5	56.5	4.6	13.9	4.2	0	0	1.3	LAB	LAB
152	420	Cowdenbeath and Kirkcaldy	Neale Hanvey	70191	65.2	12.3	49.2	4.8	3.6	5.7	21.7	0	2.7	NAT	LAB
153	419	Dundee Central	Chris Law	74801	65.3	4.7	41.5	4.4	3.4	2.9	40.5	0	2.7	NAT	LAB
154	418	Blackpool South	Scott Benton	77039	57.8	19.6	56.4	2.4	15.9	4.7	0	0	1	CON	LAB
155	417	Bristol North West	Darren Jones	76243	73.6	20	56.7	5.6	7.7	8.9	0	0	1.1	LAB	LAB
156	416	Portsmouth South	Stephen Morgan	74186	63.9	17.4	54	9.6	11.1	6.2	0	0	1.7	LAB	LAB
157	415	Normanton and Hemsworth	Jon Trickett	75392	59.2	17.2	53.8	2.9	19.6	4.8	0	0	1.7	LAB	LAB
157	414	Bristol Central	Thangam Debbonaire	69801	76.1	4.3	40.5	2.2	2	50.2	0	0	0.7	LAB	Green
158	414	Birmingham Edgbaston	Preet Gill	73255	61	20.1	56.3	4.8	9.9	7.4	0	0	1.5	LAB	LAB
159	413	Southampton Itchen	Royston Smith	72298	65.6	21.4	57.2	2.7	12.5	5.2	0	0	1.1	CON	LAB
160	412	Nottingham North and Kimberley	Alex Norris	73973	57.7	20.7	56.6	2.8	12.7	5.9	0	0	1.3	LAB	LAB
161	411	Inverclyde and Renfrewshire West	Ronnie Cowan	69793	66.2	8.9	44.7	4.8	3.2	2.8	33.2	0	2.4	NAT	LAB
162	410	Torfaen	Nick Thomas-Symonds	70218	61.3	17	52.7	3.8	17	5.3	3	0	1.2	LAB	LAB
163	409	Putney	Fleur Anderson	72934	76.8	21.9	57.5	6.1	6.5	6.7	0	0	1.3	LAB	LAB
164	408	Hayes and Harlington	John McDonnell	72327	60.8	21.5	57	2	9.5	8.4	0	0	1.6	LAB	LAB
165	407	Worsley and Eccles	Barbara Keeley	77299	60.1	21.4	56.8	3.3	12.7	4.7	0	0	1.1	LAB	LAB
166	406	Cumbernauld and Kirkintilloch	Stuart McDonald	69904	68.6	7.2	42.6	4.3	3.2	2.9	37.4	0	2.3	NAT	LAB
167	405	Cramlington and Killingworth	Unknown (changed seat)	73124	65	20.9	56.1	4.2	13.5	4.1	0	0	1.2	LAB	LAB
168	404	Stalybridge and Hyde	Jonathan Reynolds	73063	58	20.8	55.9	3	13.6	5.4	0	0	1.3	LAB	LAB
169	403	Stockton North	Alex Cunningham	69643	62.6	20.6	55.7	3.2	14.9	4.2	0	0	1.3	LAB	LAB
170	402	Blackburn	Kate Hollern	69792	62.8	14.6	49.6	5	12.8	14.9	0	0	3.1	LAB	LAB
171	401	Midlothian	Owen Thompson	70544	68.4	12.1	47	5.2	3.3	2.9	27	0	2.5	NAT	LAB
172	400	Newport East	Jessica Morden	75617	63.3	19.9	54.7	4	12.7	5.8	1.7	0	1.3	LAB	LAB
173	399	Reading Central	Matt Rodda	71434	71.3	21.6	56.5	3.7	6.7	10.5	0	0	1	LAB	LAB
174	398	Doncaster North	Ed Miliband	71752	56.3	16.6	51.4	3.6	22.2	4.4	0	0	1.8	LAB	LAB
175	397	Brentford and Isleworth	Ruth Cadbury	75746	68	20	54.6	5.4	9.2	9.2	0	0	1.5	LAB	LAB
176	396	Newton Aycliffe and Spennymoor	Paul Howell	71018	65.4	20.5	54.9	4.6	14.7	3.7	0	0	1.6	CON	LAB
177	395	Northampton North	Michael Ellis	75272	66.9	21.6	56.1	3.5	12.3	5.4	0	0	1.1	CON	LAB
178	394	Ipswich	Tom Hunt	75526	65.6	22	56.3	2.7	12.8	5.1	0	0	1.1	CON	LAB
179	393	Derby South	Margaret Beckett	73061	58.1	20	54.3	4.1	14.2	5.8	0	0	1.5	LAB	LAB
180	392	Bradford East	Imran Hussain	71646	60.4	12.4	46.6	9	13.2	15.3	0	0	3.4	LAB	LAB
181	391	Newport West and Islwyn	Chris Evans	75266	63.5	21	55.1	3.1	13	4.7	1.8	0	1.3	LAB	LAB
182	390	Tipton and Wednesbury	Shaun Bailey	73716	54.5	20.4	54.4	2	16.7	5.1	0	0	1.3	CON	LAB
183	389	Warrington North	Charlotte Nichols	72097	64.6	22.5	56.5	3.1	12.5	4.4	0	0	1	LAB	LAB
184	388	Motherwell, Wishaw and Carluke	Marion Fellows	71444	65.4	11.5	45.5	3.1	3.4	2.8	30.8	0	2.8	NAT	LAB
185	387	Wolverhampton South East	Pat McFadden	76072	55.7	22	55.9	1.8	13.3	5.8	0	0	1.3	LAB	LAB
186	386	Rotherham	Sarah Champion	74645	57.9	16.8	50.6	4.4	21.1	5.3	0	0	1.8	LAB	LAB
187	385	Airdrie and Shotts	Neil Gray	69843	62.4	11.8	45.4	1.8	2.9	1.9	34.8	0	1.4	NAT	LAB
188	384	Calder Valley	Craig Whittaker	76434	72.9	23	56.4	3.7	12	3.6	0	0	1.2	CON	LAB
189	383	Llanelli	Nia Griffith	69600	64.2	14	47.3	1.8	11.7	3.1	21	0	1.1	LAB	LAB
190	382	Bristol North East	Unknown (new seat)	69495	71.5	22.8	56	3.2	9.4	7.7	0	0	0.9	LAB	LAB
191	381	Paisley and Renfrewshire South	Mhairi Black	68828	67.2	9.2	42.2	4.9	3.2	2.8	35.3	0	2.4	NAT	LAB
192	380	Darlington	Peter Gibson	70099	65.5	22.3	55.2	3.3	12.3	5.7	0	0	1	CON	LAB
193	379	Na h-Eileanan An Iar (Western Isles)	Angus MacNeil	21106	68.6	12.4	45.2	3.3	3.2	2.8	30.6	0	2.4	NAT	LAB
194	378	Norwich North	Chloe Smith	72378	69.1	23.1	55.8	3.3	11.3	5.5	0	0	1.1	CON	LAB
195	377	Warwick and Leamington	Matt Western	75602	71.3	22.7	55.4	4.5	7.4	8.7	0	0	1.2	LAB	LAB
196	376	Harrow West	Gareth Thomas	74387	66.3	22	54.4	3.6	8.9	9.6	0	0	1.5	LAB	LAB
197	375	Croydon East	Sarah Jones	75259	66.8	23.3	55.8	3.9	9.4	6	0	0	1.5	LAB	LAB
198	374	Leeds South West and Morley	Andrea Jenkyns	70921	64.3	21.9	54.3	2.7	14.8	5	0	0	1.2	CON	LAB
199	373	Gower	Tonia Antoniazzi	76005	69.6	22.5	54.7	4.2	10.8	4.1	2.5	0	1.2	LAB	LAB
200	372	Loughborough	Jane Hunt	73617	68.5	23.7	55.9	3.5	10.6	5.2	0	0	1	CON	LAB
201	371	Alyn and Deeside	Mark Tami	75403	68.8	21.4	53.5	3.6	14	3.7	2.6	0	1.2	LAB	LAB
202	370	Oldham West, Chadderton and Royton	Jim McMahon	72998	60.9	18.4	50.4	5	16	8.4	0	0	1.9	LAB	LAB
203	369	Canterbury	Rosie Duffield	75633	75	24.5	56.5	3.7	8.2	5.9	0	0	1.3	LAB	LAB
204	368	Leeds East	Richard Burgon	74719	61.1	22.3	54.3	3.1	13.8	5.3	0	0	1.2	LAB	LAB
205	367	Vale of Glamorgan	Alun Cairns	70148	71.6	24.3	56.3	2	10.3	5.5	0.6	0	1	CON	LAB
206	366	Barrow and Furness	Simon Fell	78041	66	23.3	55.1	3.1	13.7	3.8	0	0	1	CON	LAB
207	365	Feltham and Heston	Seema Malhotra	74250	59.1	23	54.8	2.5	9.8	8.5	0	0	1.5	LAB	LAB
208	364	Brent West	Barry Gardiner	79036	61.2	21.2	53	4.2	8.8	11	0	0	1.8	LAB	LAB
209	363	Bishop Auckland	Dehenna Davison	70578	65.8	21.4	53.2	3.9	16.7	3.4	0	0	1.4	CON	LAB
210	362	Paisley and Renfrewshire North	Gavin Newlands	69791	66.9	10.6	42.2	5.3	3.3	2.9	33.2	0	2.5	NAT	LAB
210	361	Brighton Pavilion	Caroline Lucas	77893	73.4	6.9	38.5	2.6	3.7	47.1	0	0	1.2	Green	Green
211	361	Lothian East	Kenny MacAskill	70354	71.7	16.7	48.2	4.9	3.5	3.1	20.7	0	3	NAT	LAB
212	360	Gedling	Tom Randall	76299	69.9	24.9	56.3	2.8	10.6	4.3	0	0	1.1	CON	LAB
213	359	Birmingham Northfield	Gary Sambrook	74909	58.5	22.6	53.9	3.3	11.9	6.6	0	0	1.6	CON	LAB
214	358	Edinburgh North and Leith	Deidre Brock	78178	73.1	9.1	40.3	9.7	3.6	5.4	29.3	0	2.7	NAT	LAB
215	357	High Peak	Robert Largan	74264	72.9	25.6	56.8	3	9.3	4.3	0	0	1	CON	LAB
216	356	Huddersfield	Barry Sheerman	75495	65.4	21.2	52.3	4.2	10.2	10.7	0	0	1.4	LAB	LAB
217	355	Leigh and Atherton	James Grundy	76369	61.6	24.1	55	2.4	13.9	3.3	0	0	1.3	CON	LAB
218	354	Lincoln	Karl McCartney	74943	67.6	23.6	54.4	3.6	11.4	5.4	0	0	1.6	CON	LAB
