68	500	Oxford East	Anneliese Dodds	78303	63	13.1	62.4	8.6	4.1	10.9	0	0	0.9	LAB	LAB
69	499	Slough	Tan Dhesi	86818	58.8	17.9	67	2	5.2	7.2	0	0	0.6	LAB	LAB
70	498	Oldham West and Royton	Jim McMahon	72999	60.9	16.6	65.5	2.7	7.9	6.1	0	0	1.2	LAB	LAB
71	497	Leicester East	Claudia Webbe	78433	63	17.7	66.5	1.6	6.5	6.7	0	0	1	LAB	LAB
72	496	Glasgow North East	Anne McLaughlin	61075	55.5	2.5	50.9	2.1	1.7	2.3	38.5	0	2.1	NAT	LAB
73	495	Birmingham Selly Oak	Steve McCabe	82665	59.8	17.1	65	4.5	4.7	7.6	0	0	1	LAB	LAB
74	494	Warley	John Spellar	62357	59.7	16.9	64.7	4.5	5.8	7.1	0	0	1.1	LAB	LAB
75	493	Bristol West	Thangam Debbonaire	99253	76.1	7.1	54.8	5.3	3.2	28.8	0	0	0.9	LAB	LAB
76	492	Hornsey and Wood Green	Catherine West	81814	74.7	10.5	57.8	17.3	3.7	10.2	0	0	0.6	LAB	LAB
77	491	Luton North	Sarah Owen	68185	62.5	19.2	66.4	1.7	5.6	6.4	0	0	0.7	LAB	LAB
78	490	Ealing North	James Murray	74473	66.6	18.7	65.7	2.9	4.7	7.4	0	0	0.7	LAB	LAB
79	489	Hayes and Harlington	John McDonnell	72357	60.8	19.1	66.1	2.1	5.3	6.5	0	0	0.9	LAB	LAB
80	488	York Central	Rachael Maskell	74899	66.1	15.5	62.2	7.9	5	7.8	0	0	1.7	LAB	LAB
81	487	Gateshead	Ian Mearns	64449	59.2	16.5	63.2	6	6.3	6.5	0	0	1.5	LAB	LAB
82	486	Leicester West	Liz Kendall	64940	53.5	17.2	63.8	3.5	6.9	7.2	0	0	1.5	LAB	LAB
83	485	Hull North	Diana Johnson	65515	52.2	14.8	61.2	6.8	8.2	6.9	0	0	2.2	LAB	LAB
84	484	Bermondsey and Old Southwark	Neil Coyle	93248	62.9	12.4	58.8	16	4	8.3	0	0	0.6	LAB	LAB
85	483	Birmingham Yardley	Jess Phillips	74704	57.1	17.8	64.1	4	6.3	7.2	0	0	0.5	LAB	LAB
86	482	Aberavon	Stephen Kinnock	50750	62.3	14	60.1	3.1	6.9	3.3	11.5	0	1	LAB	LAB
87	481	Rhondda	Chris Bryant	50262	59	10.3	56	1.8	6.3	2	22.3	0	1.3	LAB	LAB
88	480	Bolton South East	Yasmin Qureshi	69163	58.7	17.8	63.5	3	8	6.5	0	0	1.2	LAB	LAB
89	479	Wythenshawe and Sale East	Mike Kane	76313	58.7	16.9	62.3	5.3	7.1	6.8	0	0	1.6	LAB	LAB
90	478	Luton South	Rachel Hopkins	69338	60.7	19.1	64.5	2.4	6.3	6.4	0	0	1.4	LAB	LAB
91	477	Westminster North	Karen Buck	65519	65.5	18.3	63.7	3.6	4.3	9.6	0	0	0.6	LAB	LAB
92	476	Nottingham North	Alex Norris	66495	53.1	17.4	62.5	4.3	7.9	6.1	0	0	1.9	LAB	LAB
93	475	Merthyr Tydfil and Rhymney	Gerald Jones	56322	57.3	14	59	3.9	7.5	3.2	11.3	0	1.1	LAB	LAB
94	474	Blaenau Gwent	Nick Smith	50739	59.6	13.3	58.1	3	9.8	3.2	11.3	0	1.2	LAB	LAB
95	473	Derby South	Margaret Beckett	73062	58.1	18.6	63.3	4.2	7.2	5.4	0	0	1.4	LAB	LAB
96	472	South Shields	Emma Lewell-Buck	62793	60.3	14.2	58.7	5	12.3	7	0	0	2.8	LAB	LAB
97	471	Tooting	Rosena Allin-Khan	76954	76	17.7	62	6.5	3.9	9.1	0	0	0.8	LAB	LAB
98	470	Glasgow South West	Chris Stephens	64575	57.1	3.5	47.7	2.5	1.8	2.6	39.4	0	2.4	NAT	LAB
99	469	Huddersfield	Barry Sheerman	65525	63.9	18.1	62.2	3.8	7.3	7.5	0	0	1.2	LAB	LAB
100	468	Coventry North East	Colleen Fletcher	76006	58.5	19.3	63.3	4.4	5.6	6.1	0	0	1.3	LAB	LAB
101	467	Norwich South	Clive Lewis	77845	66.4	14.9	58.8	9.6	5	10.3	0	0	1.4	LAB	LAB
102	466	Easington	Grahame Morris	61182	56.5	16.2	59.9	5.7	10.7	4.6	0	0	2.9	LAB	LAB
103	465	St Helens North	Conor McGinn	75593	62.9	16.5	60	6.7	8.4	6.3	0	0	2.2	LAB	LAB
104	464	Tyneside North	Mary Glindon	78902	63.9	17	60.2	6.5	8.4	5.9	0	0	2.1	LAB	LAB
105	463	Rochdale	Tony Lloyd	78909	60.1	17.8	60.7	5.4	8.4	6.8	0	0	0.9	LAB	LAB
106	462	Feltham and Heston	Seema Malhotra	80934	59.1	20.1	62.9	3.2	5.7	7.2	0	0	0.9	LAB	LAB
107	461	Swansea East	Carolyn Harris	58450	57.4	17.1	59.9	3.5	6.2	3.6	8.7	0	0.9	LAB	LAB
108	460	Cynon Valley	Beth Winter	51134	59.1	14.3	57.1	2.7	6.9	2.3	15.4	0	1.3	LAB	LAB
109	459	Cardiff South and Penarth	Stephen Doughty	78837	64.2	18.9	61.6	3.6	5.3	4.9	5.3	0	0.6	LAB	LAB
110	458	Sheffield Heeley	Louise Haigh	66940	63.8	16.4	59	6.8	8.7	7.6	0	0	1.6	LAB	LAB
111	457	Coatbridge, Chryston and Bellshill	Steven Bonnar	72943	66.1	4.7	47.1	2.1	1.9	3.5	38.6	0	2.1	NAT	LAB
112	456	Sefton Central	Bill Esterson	69760	72.9	18.8	61.1	7	6.1	5.4	0	0	1.7	LAB	LAB
113	455	Brent North	Barry Gardiner	83788	61.9	21.1	63.3	3.2	4.7	6.7	0	0	0.9	LAB	LAB
114	454	Glasgow Central	Alison Thewliss	69230	57.9	2.4	44.7	3.1	2.1	4.8	40.8	0	2	NAT	LAB
115	453	Bristol East	Kerry McCarthy	73867	70.6	18.3	60.5	6.3	5.8	7.9	0	0	1.2	LAB	LAB
116	452	Leeds East	Richard Burgon	67286	58	18.8	60.9	4.6	8.1	6	0	0	1.6	LAB	LAB
117	451	Ealing Central and Acton	Rupa Huq	75510	72.6	18.3	60.4	7.5	4.3	8.9	0	0	0.7	LAB	LAB
118	450	Jarrow	Kate Osborne	65103	62.6	16.9	58.8	6.2	9.7	5.5	0	0	2.9	LAB	LAB
119	449	Stockport	Navendu Mishra	65391	63.8	16.9	58.8	9.2	6.6	7.1	0	0	1.3	LAB	LAB
120	448	Denton and Reddish	Andrew Gwynne	66234	58.3	18.3	59.9	5.1	8.2	6.5	0	0	2	LAB	LAB
121	447	Glasgow North	Patrick Grady	57130	63.3	3	44.5	4.2	2.3	5.2	38.5	0	2.3	NAT	LAB
122	446	Birmingham Edgbaston	Preet Gill	68828	61.5	20.9	62.2	4.6	4.8	6.5	0	0	1	LAB	LAB
123	445	Harrow West	Gareth Thomas	72464	66.1	21	62	4.3	4.7	7.1	0	0	0.9	LAB	LAB
124	444	Hove	Peter Kyle	74313	75.9	15.8	56.8	6.5	6.1	13.3	0	0	1.5	LAB	LAB
125	443	Hampstead and Kilburn	Tulip Siddiq	86571	66.3	17.4	58.2	9.3	4.2	10.3	0	0	0.7	LAB	LAB
126	442	Exeter	Ben Bradshaw	82054	68.5	19.1	59.4	5.3	5	9.6	0	0	1.7	LAB	LAB
127	441	Cardiff West	Kevin Brennan	68508	67.4	18.8	58.9	3.5	5	4.2	8.9	0	0.7	LAB	LAB
128	440	Rutherglen and Hamilton West	Margaret Ferrier	80918	66.5	6.7	46.8	3.3	1.9	2.4	35.8	0	3.1	NAT	LAB
129	439	Cambridge	Daniel Zeichner	79951	67.2	11.3	51.2	21.9	3.7	11.2	0	0	0.7	LAB	LAB
130	438	Ogmore	Chris Elmore	57581	61.5	17.3	57.2	3.5	6.4	3.4	11	0	1	LAB	LAB
131	437	Southampton Test	Alan Whitehead	70116	64.2	19.7	59.5	7.4	5.4	6.7	0	0	1.4	LAB	LAB
132	436	Swansea West	Geraint Davies	57078	62.8	19	58.8	5.1	4.8	3.9	7.7	0	0.6	LAB	LAB
133	435	Ashton under Lyne	Angela Rayner	67978	56.8	19.5	59.2	4.2	8.6	6.8	0	0	1.7	LAB	LAB
134	434	Bradford South	Judith Cummins	69046	57.6	20.2	59.9	3.4	8.7	6.4	0	0	1.4	LAB	LAB
135	433	Bristol South	Karin Smyth	84079	65.6	17.5	57	8.5	6.1	9.5	0	0	1.4	LAB	LAB
136	432	Ellesmere Port and Neston	Justin Madders	70327	69.3	21	60	5.8	6.4	5	0	0	1.8	LAB	LAB
137	431	Glasgow East	David Linden	67381	57.1	6.5	45.2	2.7	1.8	2.4	39.3	0	2.1	NAT	LAB
138	430	Walsall South	Valerie Vaz	68024	62.4	22.7	61.4	3	5.9	6.1	0	0	1	LAB	LAB
139	429	Brentford and Isleworth	Ruth Cadbury	85775	68	20.8	59.5	6	5	8	0	0	0.8	LAB	LAB
140	428	Washington and Sunderland West	Sharon Hodgson	66278	56.6	18.4	56.8	6.7	9.7	5.7	0	0	2.7	LAB	LAB
141	427	Barnsley Central	Dan Jarvis	65277	56.5	15.5	54	6.3	14.1	7.1	0	0	3.1	LAB	LAB
142	426	Rotherham	Sarah Champion	61688	57.8	18.7	56.8	5	11.8	6	0	0	1.8	LAB	LAB
143	425	Stalybridge and Hyde	Jonathan Reynolds	73064	58	19.9	57.8	4.9	8.7	6.6	0	0	2	LAB	LAB
144	424	Enfield North	Feryal Clark	68301	66	22.8	60.7	4.1	5.1	6.4	0	0	0.9	LAB	LAB
145	423	Durham North	Kevan Jones	66796	63.2	18.9	56.7	7.7	8.8	5.5	0	0	2.4	LAB	LAB
146	422	Wigan	Lisa Nandy	75680	59.5	19.2	56.6	6.7	9.2	6.1	0	0	2.2	LAB	LAB
147	421	Sheffield South East	Clive Betts	67832	61.9	19.8	57.2	6.2	9.5	5.4	0	0	1.9	LAB	LAB
148	420	Hull West and Hessle	Emma Hardy	60192	52.1	18.5	55.8	7.2	10.8	5.5	0	0	2.2	LAB	LAB
149	419	Lancaster and Fleetwood	Cat Smith	70059	64.5	21.4	58.6	5.5	6.2	6.4	0	0	1.9	LAB	LAB
150	418	Makerfield	Yvonne Fovargue	74190	59.7	20.1	57.1	5.8	9.5	5.3	0	0	2.2	LAB	LAB
151	417	Plymouth Sutton and Devonport	Luke Pollard	77852	68.3	20.8	57.8	7.7	5.3	6.6	0	0	1.7	LAB	LAB
152	416	Glasgow South	Stewart McDonald	70891	66.9	5.3	42.3	3.8	2.2	4.5	39.7	0	2.3	NAT	LAB
153	415	Erith and Thamesmead	Abena Oppong-Asare	65399	63.3	22.4	59.2	4.8	6	6.3	0	0	1.4	LAB	LAB
154	414	Sunderland Central	Julie Elliott	72680	59.8	20	56.7	6.5	8.6	5.9	0	0	2.2	LAB	LAB
155	413	Brighton Kemptown	Lloyd Russell-Moyle	69833	69.5	19.3	55.9	6.9	6.3	10.1	0	0	1.5	LAB	LAB
156	412	Motherwell and Wishaw	Marion Fellows	68856	64.5	7.8	44.4	2.4	1.9	2.4	38	0	3.2	NAT	LAB
157	411	Worsley and Eccles South	Barbara Keeley	75219	59.4	20.8	57.3	5.9	7.9	6.1	0	0	1.9	LAB	LAB
158	410	Durham, City of	Mary Foy	71271	68.6	17.9	54.4	12.4	6.5	7.1	0	0	1.6	LAB	LAB
159	409	Halifax	Holly Lynch	71887	64.6	22.1	58.5	4.6	7.8	5.3	0	0	1.6	LAB	LAB
160	408	Ilford North	Wes Streeting	72973	68.7	24.2	60.5	2.6	5.3	6.7	0	0	0.7	LAB	LAB
161	407	Houghton and Sunderland South	Bridget Phillipson	68835	57.8	18.9	55.2	6.6	10.6	6.1	0	0	2.6	LAB	LAB
162	406	Islwyn	Chris Evans	55423	62	18.2	54.3	3.6	8.3	3.7	10.9	0	1.1	LAB	LAB
163	405	Hull East	Karl Turner	65745	49.3	18.3	54.4	7.4	10.9	6.4	0	0	2.6	LAB	LAB
164	404	Leeds North West	Alex Sobel	67741	72.8	16.6	52.4	16.6	5.6	7.9	0	0	0.9	LAB	LAB
165	403	Newcastle upon Tyne North	Catherine McKinnell	68486	68.6	19.5	55.2	8.5	8.3	6.8	0	0	1.6	LAB	LAB
166	402	Wirral South	Alison McGovern	57280	76	22.3	57.9	7	6.1	5.2	0	0	1.6	LAB	LAB
167	401	Kirkcaldy and Cowdenbeath	Neale Hanvey	72853	64.5	11.8	47.2	4	2.3	5.4	26.8	0	2.6	NAT	LAB
168	400	Battersea	Marsha De Cordova	79350	75.6	21.6	57	8.2	4.1	8.3	0	0	0.8	LAB	LAB
169	399	Tynemouth	Alan Campbell	77261	72.5	22.1	57.3	6.6	6.8	5.6	0	0	1.7	LAB	LAB
170	398	Barnsley East	Stephanie Peacock	69504	54.8	17.5	52.6	6.4	14	6.6	0	0	2.8	LAB	LAB
171	397	Lancashire West	Rosie Cooper	73347	71.8	24.5	59.6	4.9	6	3.8	0	0	1.3	LAB	LAB
172	396	Wolverhampton South East	Pat McFadden	62883	53.2	22.7	57.6	6.1	6.4	5.4	0	0	1.9	LAB	LAB
173	395	Croydon Central	Sarah Jones	81407	66.4	23.8	58.8	5	5.2	6.2	0	0	1.1	LAB	LAB
174	394	Inverclyde	Ronnie Cowan	60622	65.8	7.3	42.1	4.1	1.8	2.5	39.9	0	2.2	NAT	LAB
175	393	Chester, City of	Chris Matheson	76057	71.7	23.6	58.2	7.3	5	4.1	0	0	1.8	LAB	LAB
176	392	Portsmouth South	Stephen Morgan	74186	63.9	20.9	55.3	11.7	4.7	6.4	0	0	1	LAB	LAB
176	391	Dunbartonshire West	Martin Docherty	66517	67.9	6.3	40.6	2.7	2.1	3.8	41.2	0	3.3	NAT	NAT
177	391	Blaydon	Liz Twist	67853	67.3	19	53.3	9.5	9.9	6.2	0	0	2.1	LAB	LAB
177	390	Glasgow North West	Carol Monaghan	63402	62.7	6.8	41.1	4.4	1.8	2.5	41.1	0	2.3	NAT	NAT
178	390	Normanton, Pontefract and Castleford	Yvette Cooper	84527	57.1	20.4	54.5	6.5	10.9	4.9	0	0	2.8	LAB	LAB
178	389	Dundee West	Chris Law	64431	64.5	4.5	38.6	3.8	2	2.9	45.3	0	3	NAT	NAT
179	389	Stockton North	Alex Cunningham	66649	61.8	22.4	56.5	5.4	9.1	4.3	0	0	2.4	LAB	LAB
180	388	Doncaster North	Ed Miliband	72362	56.2	20.1	53.9	6	11.9	5.2	0	0	2.9	LAB	LAB
181	387	Caerphilly	Wayne David	63166	63.5	17.2	51	2.3	7.4	2.6	18.3	0	1.2	LAB	LAB
182	386	Doncaster Central	Rosie Winterton	71389	58.2	20.6	54.3	5.5	11.3	6	0	0	2.3	LAB	LAB
183	385	Warrington North	Charlotte Nichols	72235	64.6	22.5	56	6.5	7.6	5.4	0	0	1.9	LAB	LAB
183	384	Edinburgh East	Tommy Sheppard	69424	68.9	6	39.4	4.4	2.3	5.6	40	0	2.2	NAT	NAT
184	384	Bolton North East	Mark Logan	67564	64.5	23.9	57.3	4.1	7.6	5.6	0	0	1.4	CON	LAB
185	383	Hemsworth	Jon Trickett	73726	59.6	20.8	54.1	5.2	11.4	5.6	0	0	2.8	LAB	LAB
186	382	Wentworth and Dearne	John Healey	74536	55.8	20.5	53.7	7.1	10.9	5.2	0	0	2.6	LAB	LAB
187	381	Reading East	Matt Rodda	77152	72.5	23.1	56.3	7.7	4.8	7	0	0	1	LAB	LAB
188	380	Neath	Christina Rees	56419	65.1	17.6	50.5	3.1	7.3	2.8	17.5	0	1.2	LAB	LAB
189	379	Stoke-on-Trent Central	Jo Gideon	55419	57.9	24	56.8	5	7	5.8	0	0	1.4	CON	LAB
190	378	Derby North	Amanda Solloway	73199	64.2	23.3	55.9	6.4	6.8	5.8	0	0	1.8	CON	LAB
191	377	Bury South	Christian Wakeford	75152	66.9	24	56.6	4.7	7.4	5.5	0	0	1.8	CON	LAB
192	376	Eltham	Clive Efford	64086	68.2	24	56.3	5.9	5.8	6.9	0	0	1.2	LAB	LAB
193	375	Cardiff North	Anna McMorrin	68438	77	24.6	56.6	4.7	4.7	4.2	4.6	0	0.6	LAB	LAB
194	374	Bristol North West	Darren Jones	76273	73.3	23.1	55	9.1	4.7	7.1	0	0	1	LAB	LAB
195	373	Pontypridd	Alex Davies-Jones	60327	64.7	19.3	51.2	3.4	6.7	2.9	15.5	0	1.1	LAB	LAB
196	372	Putney	Fleur Anderson	65556	77	22.8	54.6	9.2	4.3	8.3	0	0	0.7	LAB	LAB
197	371	Torfaen	Nick Thomas-Symonds	62330	59.6	20.8	52.5	4.8	8.8	4.3	7.8	0	1	LAB	LAB
198	370	Oldham East and Saddleworth	Debbie Abrahams	72120	64	23	54.5	6.2	8.7	6	0	0	1.6	LAB	LAB
199	369	West Bromwich East	Nicola Richards	62046	58	25.3	56.7	4.4	6.6	5.5	0	0	1.5	CON	LAB
200	368	Birmingham Northfield	Gary Sambrook	73694	58.5	25	55.9	5.8	6.2	5.6	0	0	1.6	CON	LAB
201	367	Wansbeck	Ian Lavery	63339	64	22.1	53.1	8.3	8.8	5.7	0	0	2	LAB	LAB
202	366	Lincoln	Karl McCartney	74942	67.6	24.7	55.6	5.9	6.2	5.5	0	0	2	CON	LAB
203	365	Gedling	Tom Randall	71366	70	24.3	55.2	5.9	7.3	5.5	0	0	1.8	CON	LAB
204	364	Coventry South	Zarah Sultana	70979	63.5	24.6	55.5	7.2	4.8	6.6	0	0	1.3	LAB	LAB
205	363	Coventry North West	Taiwo Owatemi	75247	63.4	24.7	55.4	6.2	6	6.4	0	0	1.3	LAB	LAB
206	362	Bury North	James Daly	68802	68.1	26	56.7	4.3	6.8	4.9	0	0	1.3	CON	LAB
207	361	Hyndburn	Sara Britcliffe	70842	59.9	25.2	55.7	4.1	8.4	5.2	0	0	1.6	CON	LAB
208	360	Wirral West	Margaret Greenwood	55550	77.3	25.3	55.6	6.8	6	4.8	0	0	1.5	LAB	LAB
209	359	Blyth Valley	Ian Levy	64429	63.4	22.7	52.8	7.6	9.1	5.8	0	0	2	CON	LAB
210	358	Enfield Southgate	Bambos Charalambous	65525	72.1	26	56.1	5.3	4.9	6.8	0	0	0.9	LAB	LAB
211	357	Airdrie and Shotts	Neil Gray	64011	62.1	11.6	41.6	1.6	1.7	1.8	40.2	0	1.5	NAT	LAB
212	356	Chesterfield	Toby Perkins	71034	63.6	21.1	51.1	10.1	9.7	6.2	0	0	2	LAB	LAB
213	355	Midlothian	Owen Thompson	70544	68.4	12.8	42.8	4.5	1.9	2.6	33.1	0	2.3	NAT	LAB
214	354	Dewsbury	Mark Eastwood	81253	69.4	25.6	55.5	4.5	7.7	5.4	0	0	1.3	CON	LAB
215	353	Leigh	James Grundy	77417	60.7	24.7	54.5	5.9	8.4	4.5	0	0	2.1	CON	LAB
216	352	Heywood and Middleton	Chris Clarkson	80162	59.2	23.7	53.5	5.4	9.2	6.6	0	0	1.6	CON	LAB
217	351	West Bromwich West	Shaun Bailey	64517	53.4	25.9	55.6	4.1	7.2	5.7	0	0	1.5	CON	LAB
218	350	Durham North West	Richard Holden	72166	66	22.9	52.3	8.1	9.3	5.2	0	0	2.2	CON	LAB
218	349	Cumbernauld, Kilsyth and Kirkintilloch East	Stuart McDonald	66079	69.1	7.7	37.1	4.2	1.8	2.5	44.4	0	2.2	NAT	NAT
