full_code,short_code,name,name_cy,gss_code,three_code,nation,region,con_type,electorate,area,density,center_lat,center_lon
uk.org.mysociety.cons.ukparl.2025.baf,UKPARL.2025.BAF,Broadland and Fakenham,,E14001136,BAF,England,Eastern,county,72907,720.772917639108,101.151136808535,52.740695042307,1.19200617112541
uk.org.mysociety.cons.ukparl.2025.gym,UKPARL.2025.GYM,Great Yarmouth,,E14001256,GYM,England,Eastern,county,70077,182.555480023132,383.866866067895,52.6407139684535,1.66139327686272
uk.org.mysociety.cons.ukparl.2025.nnf,UKPARL.2025.NNF,North Norfolk,,E14001396,NNF,England,Eastern,county,70719,792.783968063487,89.2033679398734,52.8533350036626,1.24318203942898
uk.org.mysociety.cons.ukparl.2025.mnf,UKPARL.2025.MNF,Mid Norfolk,,E14001365,MNF,England,Eastern,county,71060,838.993904914899,84.6966820422942,52.6292259974449,0.920593153365756
uk.org.mysociety.cons.ukparl.2025.swn,UKPARL.2025.SWN,South West Norfolk,,E14001497,SWN,England,Eastern,county,72496,1160.87078088252,62.4496724302827,52.5572963192139,0.562200303314303
uk.org.mysociety.cons.ukparl.2025.nwn,UKPARL.2025.NWN,North West Norfolk,,E14001405,NWN,England,Eastern,county,75200,910.289758560487,82.6110579546888,52.8221436672635,0.514514046684001
uk.org.mysociety.cons.ukparl.2025.nec,UKPARL.2025.NEC,North East Cambridgeshire,,E14001390,NEC,England,Eastern,county,70806,547.355397445833,129.360193268227,52.5628409907241,0.0607713102125756
uk.org.mysociety.cons.ukparl.2025.eec,UKPARL.2025.EEC,Ely and East Cambridgeshire,,E14001224,EEC,England,Eastern,county,76279,727.15746106325,104.900250749631,52.3371195927512,0.280900620491482
uk.org.mysociety.cons.ukparl.2025.scb,UKPARL.2025.SCB,South Cambridgeshire,,E14001481,SCB,England,Eastern,county,75484,588.949514220414,128.167182716701,52.1259305408988,0.115493848629204
uk.org.mysociety.cons.ukparl.2025.cbg,UKPARL.2025.CBG,Cambridge,,E14001149,CBG,England,Eastern,borough,72560,32.3482950364844,2243.08576134113,52.2040592625264,0.126134300576205
uk.org.mysociety.cons.ukparl.2025.snc,UKPARL.2025.SNC,St Neots and Mid Cambridgeshire,,E14001512,SNC,England,Eastern,county,74699,349.920190014004,213.47439253794,52.2426972614772,-0.0727046211891505
uk.org.mysociety.cons.ukparl.2025.htd,UKPARL.2025.HTD,Huntingdon,,E14001298,HTD,England,Eastern,county,75590,591.078240370035,127.88493102483,52.3573351224903,-0.222621665500595
uk.org.mysociety.cons.ukparl.2025.nwc,UKPARL.2025.NWC,North West Cambridgeshire,,E14001401,NWC,England,Eastern,county,73556,388.250594564166,189.454957776873,52.5381498128774,-0.282468665105667
uk.org.mysociety.cons.ukparl.2025.pbo,UKPARL.2025.PBO,Peterborough,,E14001425,PBO,England,Eastern,county,72273,172.385753303791,419.251583236319,52.6169459382879,-0.158195650826225
uk.org.mysociety.cons.ukparl.2025.nbd,UKPARL.2025.NBD,North Bedfordshire,,E14001384,NBD,England,Eastern,county,76319,584.836239282783,130.496359277589,52.1737099199061,-0.413835265621518
uk.org.mysociety.cons.ukparl.2025.bed,UKPARL.2025.BED,Bedford,,E14001084,BED,England,Eastern,borough,70068,29.5970578768502,2367.39747212526,52.1358804461083,-0.458772726094815
uk.org.mysociety.cons.ukparl.2025.mbd,UKPARL.2025.MBD,Mid Bedfordshire,,E14001359,MBD,England,Eastern,county,71748,347.470554610294,206.486561373435,52.0145124044384,-0.507463740059625
uk.org.mysociety.cons.ukparl.2025.dlb,UKPARL.2025.DLB,Dunstable and Leighton Buzzard,,E14001206,DLB,England,Eastern,county,74069,78.5649971353031,942.773534026099,51.91711137314,-0.592874870391063
uk.org.mysociety.cons.ukparl.2025.lus,UKPARL.2025.LUS,Luton South and South Bedfordshire,,E14001346,LUS,England,Eastern,county,70197,100.692129448876,697.144855156141,51.8650838341944,-0.479087111840864
uk.org.mysociety.cons.ukparl.2025.clt,UKPARL.2025.CLT,Clacton,,E14001174,CLT,England,Eastern,county,75959,216.306133610252,351.164337007963,51.8504451685275,1.14726369111972
uk.org.mysociety.cons.ukparl.2025.hwc,UKPARL.2025.HWC,Harwich and North Essex,,E14001273,HWC,England,Eastern,county,74838,353.128656989183,211.928424722246,51.8935796612067,0.960214385190194
uk.org.mysociety.cons.ukparl.2025.col,UKPARL.2025.COL,Colchester,,E14001176,COL,England,Eastern,borough,76843,42.2620676017791,1818.24989548702,51.8888671462945,0.897155946941761
uk.org.mysociety.cons.ukparl.2025.wtm,UKPARL.2025.WTM,Witham,,E14001590,WTM,England,Eastern,county,75064,436.993769111534,171.773616252275,51.8217269063881,0.710188855130834
uk.org.mysociety.cons.ukparl.2025.mal,UKPARL.2025.MAL,Maldon,,E14001351,MAL,England,Eastern,county,76794,443.40336241959,173.19219137389,51.6810666731749,0.707551410011227
uk.org.mysociety.cons.ukparl.2025.raw,UKPARL.2025.RAW,Rayleigh and Wickford,,E14001437,RAW,England,Eastern,county,76422,68.684405630706,1112.65431065818,51.6067533238603,0.611647859952176
uk.org.mysociety.cons.ukparl.2025.cpt,UKPARL.2025.CPT,Castle Point,,E14001154,CPT,England,Eastern,borough,70923,76.8655526164498,922.689001585634,51.5404014439528,0.583862801769329
uk.org.mysociety.cons.ukparl.2025.sbt,UKPARL.2025.SBT,South Basildon and East Thurrock,,E14001480,SBT,England,Eastern,county,73322,134.68117561965,544.411642255537,51.523281129295,0.426181126428045
uk.org.mysociety.cons.ukparl.2025.thk,UKPARL.2025.THK,Thurrock,,E14001546,THK,England,Eastern,borough,73347,71.3405397549111,1028.12510603343,51.490528648149,0.303085602950067
uk.org.mysociety.cons.ukparl.2025.bab,UKPARL.2025.BAB,Basildon and Billericay,,E14001077,BAB,England,Eastern,borough,76993,61.8743617632716,1244.34414846284,51.6025997482256,0.43691705056427
uk.org.mysociety.cons.ukparl.2025.bao,UKPARL.2025.BAO,Brentwood and Ongar,,E14001125,BAO,England,Eastern,county,74937,316.214982527804,236.981180970484,51.6769232793061,0.265711063416736
uk.org.mysociety.cons.ukparl.2025.epf,UKPARL.2025.EPF,Epping Forest,,E14001226,EPF,England,Eastern,county,74553,126.245638628773,590.539212362214,51.6815457155886,0.0630697689084805
uk.org.mysociety.cons.ukparl.2025.hlw,UKPARL.2025.HLW,Harlow,,E14001267,HLW,England,Eastern,county,73479,153.324155185889,479.239555638932,51.7976880809203,0.174862570683042
uk.org.mysociety.cons.ukparl.2025.chm,UKPARL.2025.CHM,Chelmsford,,E14001159,CHM,England,Eastern,borough,76454,33.4371999567376,2286.49528366369,51.7324630771114,0.481700377389932
uk.org.mysociety.cons.ukparl.2025.nwe,UKPARL.2025.NWE,North West Essex,,E14001402,NWE,England,Eastern,county,76280,621.508169238568,122.733704519851,51.9048802259079,0.303130536922958
uk.org.mysociety.cons.ukparl.2025.btr,UKPARL.2025.BTR,Braintree,,E14001121,BTR,England,Eastern,county,75662,516.702830222061,146.432331263762,51.9747865124155,0.534815369366357
uk.org.mysociety.cons.ukparl.2025.ssf,UKPARL.2025.SSF,South Suffolk,,E14001494,SSF,England,Eastern,county,71070,611.64009967219,116.195782516696,52.050621806779,0.915337302574852
uk.org.mysociety.cons.ukparl.2025.ips,UKPARL.2025.IPS,Ipswich,,E14001302,IPS,England,Eastern,borough,75117,32.3052664245041,2325.22459381491,52.050101035894,1.16618559700846
uk.org.mysociety.cons.ukparl.2025.wsf,UKPARL.2025.WSF,West Suffolk,,E14001578,WSF,England,Eastern,county,76243,761.886832739094,100.071292380648,52.2678370385108,0.558017406847919
uk.org.mysociety.cons.ukparl.2025.bes,UKPARL.2025.BES,Bury St Edmunds and Stowmarket,,E14001146,BES,England,Eastern,county,75655,402.472422706394,187.975612071167,52.2738034340085,0.832741045343393
uk.org.mysociety.cons.ukparl.2025.csi,UKPARL.2025.CSI,Central Suffolk and North Ipswich,,E14001156,CSI,England,Eastern,county,71020,548.414110600525,129.500679554419,52.1658781914606,1.21945610937031
uk.org.mysociety.cons.ukparl.2025.sfc,UKPARL.2025.SFC,Suffolk Coastal,,E14001530,SFC,England,Eastern,county,72663,699.321474096252,103.905003194567,52.1796368966265,1.47465749273341
uk.org.mysociety.cons.ukparl.2025.wav,UKPARL.2025.WAV,Waveney Valley,,E14001569,WAV,England,Eastern,county,70540,988.92015645247,71.3303288842312,52.3627194604514,1.23850747656384
uk.org.mysociety.cons.ukparl.2025.lwt,UKPARL.2025.LWT,Lowestoft,,E14001344,LWT,England,Eastern,county,73967,112.918678548677,655.046631351734,52.475999682464,1.68006313600418
uk.org.mysociety.cons.ukparl.2025.snf,UKPARL.2025.SNF,South Norfolk,,E14001489,SNF,England,Eastern,county,69837,523.238549669464,133.470670393297,52.547611416482,1.33270206974689
uk.org.mysociety.cons.ukparl.2025.nrs,UKPARL.2025.NRS,Norwich South,,E14001409,NRS,England,Eastern,borough,73301,30.2682618117679,2421.71157550585,52.6245715802061,1.27420298673476
uk.org.mysociety.cons.ukparl.2025.nrn,UKPARL.2025.NRN,Norwich North,,E14001408,NRN,England,Eastern,borough,71441,42.068732773872,1698.19710006503,52.6565095292008,1.29991900029704
uk.org.mysociety.cons.ukparl.2025.lun,UKPARL.2025.LUN,Luton North,,E14001345,LUN,England,Eastern,borough,73266,21.9233716958686,3341.91296012223,51.9068000422501,-0.444941857448079
uk.org.mysociety.cons.ukparl.2025.hit,UKPARL.2025.HIT,Hitchin,,E14001289,HIT,England,Eastern,county,72112,227.073043716339,317.571821030781,51.9532860040913,-0.29921510420347
uk.org.mysociety.cons.ukparl.2025.hne,UKPARL.2025.HNE,North East Hertfordshire,,E14001393,HNE,England,Eastern,county,76849,502.253882592712,153.008274626557,51.933911316444,-0.0570312572467121
uk.org.mysociety.cons.ukparl.2025.svg,UKPARL.2025.SVG,Stevenage,,E14001516,SVG,England,Eastern,county,70370,63.4225381960833,1109.54247498637,51.8817540831096,-0.19413991594168
uk.org.mysociety.cons.ukparl.2025.has,UKPARL.2025.HAS,Hertford and Stortford,,E14001283,HAS,England,Eastern,county,75396,121.408402527582,621.011383317321,51.8262565282648,0.0621134014416333
uk.org.mysociety.cons.ukparl.2025.wht,UKPARL.2025.WHT,Welwyn Hatfield,,E14001573,WHT,England,Eastern,county,74535,107.934371873041,690.558519094107,51.7775668059282,-0.206355056957187
uk.org.mysociety.cons.ukparl.2025.bxb,UKPARL.2025.BXB,Broxbourne,,E14001139,BXB,England,Eastern,county,75454,86.6468415305657,870.822278886908,51.7455893912269,-0.0406035267183538
uk.org.mysociety.cons.ukparl.2025.hmr,UKPARL.2025.HMR,Hertsmere,,E14001284,HMR,England,Eastern,county,73256,119.753305659859,611.724240899644,51.6842363804919,-0.25201201016433
uk.org.mysociety.cons.ukparl.2025.swh,UKPARL.2025.SWH,South West Hertfordshire,,E14001496,SWH,England,Eastern,county,71552,97.1492023654407,736.5165977467,51.6655435183621,-0.460714959414363
uk.org.mysociety.cons.ukparl.2025.wat,UKPARL.2025.WAT,Watford,,E14001568,WAT,England,Eastern,borough,70576,24.4077326811651,2891.5426484682,51.6672319288836,-0.400021306581805
uk.org.mysociety.cons.ukparl.2025.hml,UKPARL.2025.HML,Hemel Hempstead,,E14001278,HML,England,Eastern,county,70496,57.3809008031669,1228.56210016329,51.736263361505,-0.493746726422151
uk.org.mysociety.cons.ukparl.2025.hab,UKPARL.2025.HAB,Harpenden and Berkhamsted,,E14001268,HAB,England,Eastern,county,71635,248.282172049436,288.522528253606,51.7968394532645,-0.477124491099073
uk.org.mysociety.cons.ukparl.2025.sta,UKPARL.2025.STA,St Albans,,E14001507,STA,England,Eastern,county,70881,59.6941692627393,1187.40240253655,51.7334213239935,-0.326694077865289
uk.org.mysociety.cons.ukparl.2025.ser,UKPARL.2025.SER,Southend East and Rochford,,E14001501,SER,England,Eastern,county,70094,248.449633368524,282.125592417477,51.5777863605108,0.841405189577236
uk.org.mysociety.cons.ukparl.2025.swl,UKPARL.2025.SWL,Southend West and Leigh,,E14001502,SWL,England,Eastern,borough,76824,27.473683076934,2796.27597744617,51.5509356979604,0.67079771798868
uk.org.mysociety.cons.ukparl.2025.hpk,UKPARL.2025.HPK,High Peak,,E14001287,HPK,England,East Midlands,county,73960,540.254000672771,136.898569761443,53.3729502755455,-1.87393857964286
uk.org.mysociety.cons.ukparl.2025.ded,UKPARL.2025.DED,Derbyshire Dales,,E14001195,DED,England,East Midlands,county,71435,907.684687547248,78.7002369655835,53.1108140918164,-1.68062822500414
uk.org.mysociety.cons.ukparl.2025.sde,UKPARL.2025.SDE,South Derbyshire,,E14001483,SDE,England,East Midlands,county,71202,290.920118099639,244.747597605517,52.8220307768053,-1.5400320313325
uk.org.mysociety.cons.ukparl.2025.des,UKPARL.2025.DES,Derby South,,E14001194,DES,England,East Midlands,borough,72067,31.2206643520881,2308.31090547181,52.8924011143486,-1.46091606428126
uk.org.mysociety.cons.ukparl.2025.den,UKPARL.2025.DEN,Derby North,,E14001193,DEN,England,East Midlands,borough,71876,29.5083366034151,2435.78623105721,52.9218162571082,-1.49080821403873
uk.org.mysociety.cons.ukparl.2025.erw,UKPARL.2025.ERW,Erewash,,E14001228,ERW,England,East Midlands,county,71986,60.0429650940978,1198.90814664442,52.9216620666233,-1.30852411038329
uk.org.mysociety.cons.ukparl.2025.mde,UKPARL.2025.MDE,Mid Derbyshire,,E14001362,MDE,England,East Midlands,county,70085,142.324205355901,492.432048538356,52.9664382703168,-1.47113740815962
uk.org.mysociety.cons.ukparl.2025.abv,UKPARL.2025.ABV,Amber Valley,,E14001066,ABV,England,East Midlands,county,70625,124.843097138671,565.710092257265,53.0398653610909,-1.40009134544992
uk.org.mysociety.cons.ukparl.2025.ned,UKPARL.2025.NED,North East Derbyshire,,E14001391,NED,England,East Midlands,county,72344,226.323117785966,319.649184350738,53.2467753847799,-1.45995822710849
uk.org.mysociety.cons.ukparl.2025.chd,UKPARL.2025.CHD,Chesterfield,,E14001165,CHD,England,East Midlands,borough,70722,47.3567621750494,1493.38757026047,53.248379869588,-1.41696229150503
uk.org.mysociety.cons.ukparl.2025.bol,UKPARL.2025.BOL,Bolsover,,E14001109,BOL,England,East Midlands,county,74680,228.313585677892,327.093982507723,53.2020373898868,-1.30960667312712
uk.org.mysociety.cons.ukparl.2025.rut,UKPARL.2025.RUT,Rutland and Stamford,,E14001458,RUT,England,East Midlands,county,70864,960.057281816456,73.8122623953471,52.6844939707245,-0.655618247325129
uk.org.mysociety.cons.ukparl.2025.gab,UKPARL.2025.GAB,Grantham and Bourne,,E14001253,GAB,England,East Midlands,county,72071,751.996018919512,95.8396031185824,52.921601660797,-0.498311506454355
uk.org.mysociety.cons.ukparl.2025.slr,UKPARL.2025.SLR,Sleaford and North Hykeham,,E14001476,SLR,England,East Midlands,county,73380,718.880301207794,102.07540793191,53.108066150971,-0.461695037517603
uk.org.mysociety.cons.ukparl.2025.lnc,UKPARL.2025.LNC,Lincoln,,E14001336,LNC,England,East Midlands,borough,74128,63.9309223823662,1159.501493763,53.2163803796986,-0.562108620240652
uk.org.mysociety.cons.ukparl.2025.gnb,UKPARL.2025.GNB,Gainsborough,,E14001243,GNB,England,East Midlands,county,74750,1157.65212879614,64.570347292268,53.3927547424572,-0.477114644418999
uk.org.mysociety.cons.ukparl.2025.lah,UKPARL.2025.LAH,Louth and Horncastle,,E14001343,LAH,England,East Midlands,county,75959,1336.38460426077,56.8391762055785,53.296102299269,-0.0209779280738773
uk.org.mysociety.cons.ukparl.2025.bas,UKPARL.2025.BAS,Boston and Skegness,,E14001114,BAS,England,East Midlands,county,75806,892.265353969866,84.9590311477679,53.0566213662037,0.0832291722168291
uk.org.mysociety.cons.ukparl.2025.shd,UKPARL.2025.SHD,South Holland and The Deepings,,E14001487,SHD,England,East Midlands,county,76139,844.272485279459,90.1829697491534,52.7935393926807,-0.0410189619732473
uk.org.mysociety.cons.ukparl.2025.rcf,UKPARL.2025.RCF,Rushcliffe,,E14001457,RCF,England,East Midlands,county,76171,289.712760817263,262.919036721497,52.8742361611387,-1.08974023887587
uk.org.mysociety.cons.ukparl.2025.ngs,UKPARL.2025.NGS,Nottingham South,,E14001412,NGS,England,East Midlands,borough,76076,32.300239175075,2355.27667729177,52.9372752103054,-1.19206506049354
uk.org.mysociety.cons.ukparl.2025.nge,UKPARL.2025.NGE,Nottingham East,,E14001410,NGE,England,East Midlands,borough,75327,21.6756507254622,3475.18978572182,52.9651888834828,-1.14046138874763
uk.org.mysociety.cons.ukparl.2025.ngn,UKPARL.2025.NGN,Nottingham North and Kimberley,,E14001411,NGN,England,East Midlands,borough,74515,40.010356655965,1862.39279596351,52.9942699258086,-1.21781676916041
uk.org.mysociety.cons.ukparl.2025.bxt,UKPARL.2025.BXT,Broxtowe,,E14001140,BXT,England,East Midlands,county,72461,60.7261512878969,1193.24209526254,52.9700334442134,-1.26678223354912
uk.org.mysociety.cons.ukparl.2025.asf,UKPARL.2025.ASF,Ashfield,,E14001068,ASF,England,East Midlands,county,69819,99.2553926072475,703.42777521694,53.105712363673,-1.26504088576553
uk.org.mysociety.cons.ukparl.2025.man,UKPARL.2025.MAN,Mansfield,,E14001355,MAN,England,East Midlands,county,74680,70.8451083728457,1054.13064804661,53.1718090975984,-1.16810813278232
uk.org.mysociety.cons.ukparl.2025.ged,UKPARL.2025.GED,Gedling,,E14001245,GED,England,East Midlands,county,75795,63.9637384059476,1184.96826309565,52.9984745769037,-1.09392219885594
uk.org.mysociety.cons.ukparl.2025.swf,UKPARL.2025.SWF,Sherwood Forest,,E14001471,SWF,England,East Midlands,county,76543,309.875421114398,247.012169357383,53.1143679502983,-1.07124676960188
uk.org.mysociety.cons.ukparl.2025.nwk,UKPARL.2025.NWK,Newark,,E14001375,NWK,England,East Midlands,county,76478,774.624123925533,98.7291741089025,53.1508020071828,-0.863573293097817
uk.org.mysociety.cons.ukparl.2025.bsl,UKPARL.2025.BSL,Bassetlaw,,E14001079,BSL,England,East Midlands,county,75773,398.519360406411,190.136308365864,53.3543065858672,-1.01565502093377
uk.org.mysociety.cons.ukparl.2025.nhs,UKPARL.2025.NHS,Northampton South,,E14001407,NHS,England,East Midlands,borough,71512,49.9088165142601,1432.85305071434,52.2296225272642,-0.888615503723374
uk.org.mysociety.cons.ukparl.2025.snh,UKPARL.2025.SNH,South Northamptonshire,,E14001490,SNH,England,East Midlands,county,76555,633.228309234307,120.896363734227,52.1280838290509,-1.00550895281793
uk.org.mysociety.cons.ukparl.2025.dav,UKPARL.2025.DAV,Daventry,,E14001192,DAV,England,East Midlands,county,76539,780.660017299236,98.0439606280768,52.3059974959386,-1.03186459891806
uk.org.mysociety.cons.ukparl.2025.nhn,UKPARL.2025.NHN,Northampton North,,E14001406,NHN,England,East Midlands,borough,75713,30.8631223925457,2453.18665548522,52.2600541444868,-0.8841503947713
uk.org.mysociety.cons.ukparl.2025.wbr,UKPARL.2025.WBR,Wellingborough and Rushden,,E14001571,WBR,England,East Midlands,county,76669,91.5949294841751,837.044151152998,52.303346193852,-0.63032715671646
uk.org.mysociety.cons.ukparl.2025.cor,UKPARL.2025.COR,Corby and East Northamptonshire,,E14001179,COR,England,East Midlands,county,76748,521.845114238125,147.070458084195,52.4755576157223,-0.535055239045618
uk.org.mysociety.cons.ukparl.2025.ket,UKPARL.2025.KET,Kettering,,E14001311,KET,England,East Midlands,county,76163,258.889678531319,294.19094817558,52.4323555143599,-0.762374119548041
uk.org.mysociety.cons.ukparl.2025.how,UKPARL.2025.HOW,"Harborough, Oadby and Wigston",,E14001266,HOW,England,East Midlands,county,74810,166.153549383602,450.246174562813,52.5408381683509,-0.994069987451904
uk.org.mysociety.cons.ukparl.2025.mle,UKPARL.2025.MLE,Mid Leicestershire,,E14001364,MLE,England,East Midlands,county,76173,137.709079889879,553.144353741328,52.6809331245638,-1.23263902124668
uk.org.mysociety.cons.ukparl.2025.sle,UKPARL.2025.SLE,South Leicestershire,,E14001488,SLE,England,East Midlands,county,75634,331.693798363888,228.023557790565,52.5068916899819,-1.17759839471018
uk.org.mysociety.cons.ukparl.2025.lew,UKPARL.2025.LEW,Leicester West,,E14001328,LEW,England,East Midlands,borough,72848,32.6825406251627,2228.95768219174,52.643616979285,-1.16154333450904
uk.org.mysociety.cons.ukparl.2025.les,UKPARL.2025.LES,Leicester South,,E14001327,LES,England,East Midlands,borough,71007,19.1845967760063,3701.25058290549,52.6156505511718,-1.1186086666143
uk.org.mysociety.cons.ukparl.2025.lee,UKPARL.2025.LEE,Leicester East,,E14001326,LEE,England,East Midlands,borough,76465,21.474894489285,3560.66941507688,52.6491102543717,-1.08699794042918
uk.org.mysociety.cons.ukparl.2025.hkb,UKPARL.2025.HKB,Hinckley and Bosworth,,E14001288,HKB,England,East Midlands,county,75683,290.023775349654,260.954467987172,52.6183736313338,-1.42709432234493
uk.org.mysociety.cons.ukparl.2025.nwl,UKPARL.2025.NWL,North West Leicestershire,,E14001404,NWL,England,East Midlands,county,75373,236.876887333626,318.194826217224,52.7639656853934,-1.38482692117405
uk.org.mysociety.cons.ukparl.2025.lbo,UKPARL.2025.LBO,Loughborough,,E14001342,LBO,England,East Midlands,county,73902,122.511447180063,603.22526344319,52.7735503182593,-1.18253016022975
uk.org.mysociety.cons.ukparl.2025.mas,UKPARL.2025.MAS,Melton and Syston,,E14001357,MAS,England,East Midlands,county,71615,569.683690026438,125.710111161295,52.7833238312584,-0.887312375145472
uk.org.mysociety.cons.ukparl.2025.ewh,UKPARL.2025.EWH,Edmonton and Winchmore Hill,,E14001221,EWH,England,London,borough,75204,21.9292306351307,3429.39527844278,51.6281553459128,-0.0679768321328096
uk.org.mysociety.cons.ukparl.2025.enf,UKPARL.2025.ENF,Enfield North,,E14001225,ENF,England,London,borough,76824,40.6319443660326,1890.72910978445,51.6665873744892,-0.0746429118281461
uk.org.mysociety.cons.ukparl.2025.hsp,UKPARL.2025.HSP,Holborn and St Pancras,,E14001290,HSP,England,London,borough,75475,9.28718448875095,8126.79021197637,51.5347084231879,-0.135620533796341
uk.org.mysociety.cons.ukparl.2025.hay,UKPARL.2025.HAY,Hayes and Harlington,,E14001276,HAY,England,London,borough,72897,45.0284559824728,1618.90960747966,51.4948510602821,-0.443690012546184
uk.org.mysociety.cons.ukparl.2025.eln,UKPARL.2025.ELN,Ealing North,,E14001208,ELN,England,London,borough,72985,22.96949976899,3177.47450898053,51.5376381218551,-0.350610757136401
uk.org.mysociety.cons.ukparl.2025.els,UKPARL.2025.ELS,Ealing Southall,,E14001209,ELS,England,London,borough,75085,16.1683502845125,4643.94936272027,51.5075334967747,-0.355114506930993
uk.org.mysociety.cons.ukparl.2025.eca,UKPARL.2025.ECA,Ealing Central and Acton,,E14001207,ECA,England,London,borough,75399,20.4888313600038,3680.00490975715,51.5168056268387,-0.271558498358987
uk.org.mysociety.cons.ukparl.2025.crw,UKPARL.2025.CRW,Croydon West,,E14001188,CRW,England,London,borough,70812,14.4787601672562,4890.75025637498,51.3824482441683,-0.104647964793747
uk.org.mysociety.cons.ukparl.2025.scn,UKPARL.2025.SCN,Streatham and Croydon North,,E14001527,SCN,England,London,borough,76050,13.7722993515175,5521.95374635251,51.418199214391,-0.112828539204271
uk.org.mysociety.cons.ukparl.2025.cre,UKPARL.2025.CRE,Croydon East,,E14001186,CRE,England,London,borough,75346,26.4344947478455,2850.29090658678,51.3617054001571,-0.0462314983569048
uk.org.mysociety.cons.ukparl.2025.cbh,UKPARL.2025.CBH,Clapham and Brixton Hill,,E14001175,CBH,England,London,borough,75460,7.61088398384329,9914.74842609476,51.457459718651,-0.130373761130576
uk.org.mysociety.cons.ukparl.2025.dwn,UKPARL.2025.DWN,Dulwich and West Norwood,,E14001205,DWN,England,London,borough,74314,14.4724596163582,5134.85626976653,51.4447156380945,-0.0929139728029496
uk.org.mysociety.cons.ukparl.2025.lww,UKPARL.2025.LWW,Lewisham West and East Dulwich,,E14001333,LWW,England,London,borough,69904,11.4260293681353,6117.96081978808,51.4443216944809,-0.0539571422686795
uk.org.mysociety.cons.ukparl.2025.vcg,UKPARL.2025.VCG,Vauxhall and Camberwell Green,,E14001559,VCG,England,London,borough,69995,7.68448902181126,9108.60823684304,51.4851618558683,-0.111948732167979
uk.org.mysociety.cons.ukparl.2025.bos,UKPARL.2025.BOS,Bermondsey and Old Southwark,,E14001085,BOS,England,London,borough,70602,9.35425673677335,7547.5798865398,51.4987587829821,-0.0690396492388488
uk.org.mysociety.cons.ukparl.2025.lwn,UKPARL.2025.LWN,Lewisham North,,E14001332,LWN,England,London,borough,73504,12.0699631386157,6089.8280430399,51.4701515951197,-0.0257051488117569
uk.org.mysociety.cons.ukparl.2025.pkm,UKPARL.2025.PKM,Peckham,,E14001421,PKM,England,London,borough,71176,8.12335715306085,8761.89470177132,51.477756174083,-0.0730019553630371
uk.org.mysociety.cons.ukparl.2025.lwe,UKPARL.2025.LWE,Lewisham East,,E14001331,LWE,England,London,borough,71706,15.8678416711595,4518.95106379393,51.4363527364167,-0.00288435065170785
uk.org.mysociety.cons.ukparl.2025.gaw,UKPARL.2025.GAW,Greenwich and Woolwich,,E14001257,GAW,England,London,borough,69824,17.3353879720554,4027.83024600061,51.4850861065866,0.0266322164335077
uk.org.mysociety.cons.ukparl.2025.eac,UKPARL.2025.EAC,Eltham and Chislehurst,,E14001223,EAC,England,London,borough,74179,30.7082903235234,2415.60175504714,51.437423733902,0.0579490066893057
uk.org.mysociety.cons.ukparl.2025.eat,UKPARL.2025.EAT,Erith and Thamesmead,,E14001229,EAT,England,London,borough,76728,29.4319747335415,2606.96065060693,51.4911921342154,0.121035353041022
uk.org.mysociety.cons.ukparl.2025.bxc,UKPARL.2025.BXC,Bexleyheath and Crayford,,E14001089,BXC,England,London,borough,69948,23.1810374892619,3017.46632489603,51.4649555032003,0.165728733751817
uk.org.mysociety.cons.ukparl.2025.cwg,UKPARL.2025.CWG,Chingford and Woodford Green,,E14001167,CWG,England,London,borough,75677,22.7510756860491,3326.30426113895,51.6155770337333,0.0121734267328101
uk.org.mysociety.cons.ukparl.2025.whw,UKPARL.2025.WHW,Walthamstow,,E14001563,WHW,England,London,borough,70867,16.1809451285668,4379.65764279661,51.585089169701,-0.0277941236187209
uk.org.mysociety.cons.ukparl.2025.law,UKPARL.2025.LAW,Leyton and Wanstead,,E14001334,LAW,England,London,borough,71330,17.2243080299047,4141.240384006,51.5701307269628,0.0158631479601415
uk.org.mysociety.cons.ukparl.2025.iln,UKPARL.2025.ILN,Ilford North,,E14001300,ILN,England,London,borough,74684,27.2460680124111,2741.09276854114,51.5922656271556,0.0925084400037945
uk.org.mysociety.cons.ukparl.2025.ils,UKPARL.2025.ILS,Ilford South,,E14001301,ILS,England,London,borough,74065,15.2265239376487,4864.20934307068,51.5683835274826,0.107941896793362
uk.org.mysociety.cons.ukparl.2025.bkg,UKPARL.2025.BKG,Barking,,E14001073,BKG,England,London,borough,71822,20.4095434521922,3519.04001028918,51.5353054811179,0.115465997166578
uk.org.mysociety.cons.ukparl.2025.whb,UKPARL.2025.WHB,West Ham and Beckton,,E14001576,WHB,England,London,borough,70590,21.0804223121501,3348.60464153578,51.5152558405633,0.0415704087499903
uk.org.mysociety.cons.ukparl.2025.ehm,UKPARL.2025.EHM,East Ham,,E14001213,EHM,England,London,borough,70902,10.020471217655,7075.71514951096,51.5394808482604,0.0524877261477861
uk.org.mysociety.cons.ukparl.2025.sab,UKPARL.2025.SAB,Stratford and Bow,,E14001525,SAB,England,London,borough,73849,11.2896875898523,6541.2793234756,51.5395711904607,-0.00570947262778747
uk.org.mysociety.cons.ukparl.2025.pal,UKPARL.2025.PAL,Poplar and Limehouse,,E14001430,PAL,England,London,borough,75814,10.9465736293925,6925.82013027643,51.5062881855584,-0.0228890085095357
